0.1435,0.2393,0.2355
0.1824,0.1472,0.2130
0.1718,0.2073,0.2455
0.2027,0.2575,0.2108
0.2095,0.2605,0.2064
0.2552,0.2224,0.1736
0.2150,0.1852,0.2358
0.2602,0.2246,0.2333
0.3262,0.1583,0.1998
0.2242,0.2684,0.1866
0.3308,0.2683,0.2398
0.2058,0.2106,0.2550
0.2380,0.2046,0.2864
0.3007,0.2547,0.2763
0.2568,0.1580,0.2755
0.2167,0.2472,0.3457
0.3354,0.2141,0.3199
0.2947,0.1373,0.3178
0.2443,0.2624,0.3426
0.2640,0.2372,0.2977
0.3044,0.2239,0.2889
0.2629,0.1666,0.2870
0.2755,0.1692,0.3316
0.2922,0.2040,0.3855
0.2372,0.1748,0.3862
0.2357,0.1799,0.3965
0.1782,0.1754,0.3913
0.2563,0.2711,0.4070
0.2187,0.2193,0.3915
0.3094,0.2368,0.3960
0.1982,0.2305,0.3914
0.1957,0.2029,0.4099
0.1649,0.1987,0.4218
0.2923,0.2303,0.4288
0.2758,0.2344,0.4275
